country,cluster,date,expenses,expenses_1,expenses_2,expenses_3,expenses_4,expenses_5,expenses_6,month,year,quarter,num_working_days,num_days,n_mondays,n_tuesdays,n_wednesdays,n_thursdays,n_friday,last_day,months_from_launch_date,gross_price,net_price,month_in_quarter,volume
Country_d,Product_63,2017-01-01,,,,,,,,1,17,1,22,31,5,5,4,4,4,2,84,10.557720890041,9.61567293151869,1,10415.25
Country_d,Product_63,2017-02-01,750,750,0,0,0,0,0,2,17,1,20,28,4,4,4,4,4,2,85,10.6005550835457,9.66556499575191,2,7944.75
Country_d,Product_63,2017-03-01,3300,3300,0,0,0,0,0,3,17,1,23,31,4,4,5,5,5,5,86,10.7011921137093,10.1155685465383,3,9814.5
Country_d,Product_63,2017-04-01,-450,-450,0,0,0,0,0,4,17,2,18,30,3,4,4,4,3,5,87,10.7411407639979,10.106964939822,1,8599.5
Country_d,Product_63,2017-05-01,3000,3000,0,0,0,0,0,5,17,2,21,31,4,5,5,3,4,3,88,10.6818768964022,9.58920459471174,2,10381.5
Country_d,Product_63,2017-06-01,-5250,-5250,0,0,0,0,0,6,17,2,20,30,3,4,4,4,5,5,89,10.5543596214511,9.59908096740273,3,10698.75
Country_d,Product_63,2017-07-01,,,,,,,,7,17,3,21,31,5,4,4,4,4,1,90,10.7713988750305,9.87758376131083,1,9200.25
Country_a,Product_19,2012-01-01,-153000,0,0,-106500,0,-48000,1500,1,12,1,21,31,4,5,4,4,4,2,672,0.0160666165467048,0.0120416571092455,1,281669208.75
Country_a,Product_19,2012-02-01,-157500,3000,0,-105000,0,-54000,-1500,2,12,1,20,29,3,4,5,4,4,3,673,0.0162761157681065,0.0118337602019694,2,242850033.375
Country_a,Product_19,2012-03-01,-168000,-3000,0,-94500,-1500,-69000,0,3,12,1,22,31,4,4,4,5,5,5,674,0.016811493258934,0.0115343563744642,3,246235407.75
Country_a,Product_19,2012-04-01,-364500,1500,0,-96000,-210000,-58500,-1500,4,12,2,20,30,5,4,4,4,3,1,675,0.0148712819891092,0.01044649632692,1,294603658.125
Country_a,Product_19,2012-05-01,-282000,-1500,0,-91500,1500,-193500,3000,5,12,2,22,31,3,5,5,5,4,4,676,0.0144294161990052,0.0106124704148494,2,330708294.375
Country_a,Product_19,2012-06-01,-166500,1500,0,-90000,6000,-84000,0,6,12,2,21,30,4,4,4,4,5,5,677,0.0150515320373084,0.0106253086543283,3,300009461.25
Country_a,Product_19,2012-07-01,24000,-1500,0,-99000,205500,-81000,0,7,12,3,21,31,4,5,4,4,4,2,678,0.0145494042278421,0.0103081008773414,1,302100125.625
Country_a,Product_19,2012-08-01,-139500,1500,0,-90000,-1500,-49500,0,8,12,3,22,31,3,4,5,5,5,5,679,0.0150953275147389,0.0110299297198524,2,296889138.75
Country_a,Product_19,2012-09-01,-145500,0,0,-72000,7500,-79500,-1500,9,12,3,19,30,3,4,4,4,4,5,680,0.0148258505718481,0.0106291200703592,3,258490674.375
Country_a,Product_19,2012-10-01,-195000,0,0,-96000,-3000,-99000,3000,10,12,4,22,31,4,5,5,4,4,3,681,0.0155575226194925,0.0110419013938846,1,297106509.375
Country_a,Product_19,2012-11-01,-207000,0,0,-93000,1500,-114000,-1500,11,12,4,22,30,4,4,4,5,5,5,682,0.017145093209996,0.0122321558506514,2,313642192.5
Country_a,Product_19,2012-12-01,-285000,-1500,0,-79500,-24000,-178500,-1500,12,12,4,15,31,3,3,3,3,3,5,683,0.0167067029730694,0.0118000755304277,3,218157112.5
Country_a,Product_19,2013-01-01,-97500,0,0,-76500,0,-22500,1500,1,13,1,22,31,4,4,5,5,4,4,684,0.0183646836986613,0.0128398344015569,1,229489929.375
Country_a,Product_19,2013-02-01,-103500,0,0,-79500,0,-21000,-3000,2,13,1,19,28,3,4,4,4,4,4,685,0.0192738015305373,0.0137551169954098,2,172338011.25
Country_a,Product_19,2013-03-01,-99000,0,0,-73500,-1500,-25500,1500,3,13,1,20,31,4,4,4,3,5,5,686,0.0184530543376191,0.0138576644011666,3,181376621.25
Country_a,Product_19,2013-04-01,-94500,0,0,-73500,0,-19500,-1500,4,13,2,22,30,5,5,4,4,4,2,687,0.0167541694964831,0.0109994253736812,1,209438283.75
Country_a,Product_19,2013-05-01,-96000,0,0,-75000,0,-21000,0,5,13,2,22,31,3,4,5,5,5,5,688,0.0182112687906615,0.0124500114661133,2,226572526.875
Country_a,Product_19,2013-06-01,-218550,1500,0,-59550,-135000,-25500,0,6,13,2,20,30,4,4,4,4,4,5,689,0.0165797548866365,0.0121243019048082,3,188137845
Country_a,Product_19,2013-07-01,-227100,-1500,0,-63600,-138000,-24000,0,7,13,3,22,31,4,5,5,4,4,3,690,0.0169562456955221,0.0107479600007051,1,177730070.625
Country_a,Product_19,2013-08-01,201600,0,0,-45000,262650,-17550,1500,8,13,3,21,31,3,4,4,5,5,5,691,0.0171098790762179,0.0132577556484389,2,194688750
Country_a,Product_19,2013-09-01,-98250,0,0,-85500,0,-12750,0,9,13,3,20,30,4,4,4,4,4,1,692,0.0163856734213545,0.012867806317968,3,207107647.5
Country_a,Product_19,2013-10-01,-106200,0,0,-102450,1500,-5249.99999999999,0,10,13,4,22,31,3,5,5,5,4,4,693,0.0167139706251386,0.0106161292868588,1,219223672.5
Country_a,Product_19,2013-11-01,-96150,0,0,-80100,0,-16050,0,11,13,4,21,30,4,4,4,4,5,5,694,0.0162141835606806,0.0104219543395366,2,253709317.5
Country_a,Product_19,2013-12-01,-128400,-37500,0,-69750,0,-21150,0,12,13,4,20,31,5,4,3,4,4,2,695,0.0176459596381992,0.0111183390351758,3,170832937.5
Country_a,Product_19,2014-01-01,-110700,0,0,-60900,0,-49800,0,1,14,1,22,31,4,4,4,5,5,5,696,0.0182925395273427,0.0117629516555064,1,177483669.375
Country_a,Product_19,2014-02-01,-105600,0,0,-55950,0,-49650,0,2,14,1,19,28,3,4,4,4,4,5,697,0.0193628120809553,0.0129384282059718,2,151422774.375
Country_a,Product_19,2014-03-01,-153450,0,0,-97500,0,-55950,0,3,14,1,21,31,5,4,4,4,4,1,698,0.01997249106186,0.0124310329020657,3,165902805
Country_a,Product_19,2014-04-01,-91050,0,0,-91050,0,0,0,4,14,2,21,30,4,5,5,4,3,3,699,0.0200974286740666,0.0129021389942936,1,196841075.625
Country_a,Product_19,2014-05-01,-87750,0,0,-87750,0,0,0,5,14,2,21,31,3,4,4,5,5,5,700,0.0157181917907013,0.00870442693340471,2,180668645.625
Country_a,Product_19,2014-06-01,-102000,0,0,-102000,0,0,0,6,14,2,21,30,5,4,4,4,4,1,701,0.0165829938047516,0.0105641117989625,3,196246365
Country_a,Product_19,2014-07-01,-88350,0,0,-88350,0,0,0,7,14,3,22,31,4,4,5,5,4,4,702,0.0160398312102771,0.00816919841037495,1,168282609.375
Country_a,Product_19,2014-08-01,-82950,0,0,-82950,0,0,0,8,14,3,20,31,3,4,4,4,5,5,703,0.0160459057600467,0.00893917134868221,2,153441528.75
Country_a,Product_19,2014-09-01,-69150,0,0,-69150,0,0,0,9,14,3,21,30,4,5,4,4,4,2,704,0.0154158773629367,0.00830099996570455,3,174512985
Country_a,Product_19,2014-10-01,14550,0,0,-67950,82500,0,0,10,14,4,22,31,3,4,5,5,5,5,705,0.0165805807283912,0.0103307324320333,1,164259405
Country_a,Product_19,2014-11-01,-72600,0,0,-72600,0,0,0,11,14,4,20,30,4,4,4,4,4,5,706,0.0179222269142672,0.0129980480802418,2,172099800
Country_a,Product_19,2014-12-01,-61050,0,0,-61050,0,0,0,12,14,4,21,31,5,5,5,3,3,3,707,0.0159763658539713,0.011193900617375,3,140384700
Country_a,Product_19,2015-01-01,676200,0,0,-53250,729450,0,0,1,15,1,21,31,4,4,4,4,5,5,708,0.0232354419554285,0.0180075212535413,1,146156820
Country_a,Product_19,2015-02-01,676350,0,0,-48450,724800,0,0,2,15,1,19,28,3,4,4,4,4,5,709,0.0157097678207016,0.0112298974717656,2,104731882.5
Country_a,Product_19,2015-03-01,678750,0,0,-50700,729450,0,0,3,15,1,22,31,5,5,4,4,4,2,710,0.0163365536742588,0.0110940323861005,3,112019583.75
Country_a,Product_19,2015-04-01,609000,0,0,-49500,660300,-1800,0,4,15,2,21,30,4,4,5,5,3,4,711,0.0159970894229898,0.0105441454010466,1,122179381.875
Country_a,Product_19,2015-05-01,597150,-26100,0,-53550,676800,0,0,5,15,2,20,31,3,4,4,4,5,5,712,0.0158105480865963,0.00958846809295805,2,109026373.125
Country_a,Product_19,2015-06-01,626700,0,0,-50100,676800,0,0,6,15,2,22,30,5,5,4,4,4,2,713,0.0164289353142015,0.0144952050427899,3,103833890.625
Country_a,Product_19,2015-07-01,603750,0,0,-64500,668250,0,0,7,15,3,22,31,4,4,4,5,5,5,714,0.0218940996438107,0.0165475832537213,1,153996720
Country_a,Product_19,2015-08-01,630900,0,0,-56700,685800,1800,0,8,15,3,20,31,4,4,4,4,4,1,715,0.0136550182185275,0.00924112443757307,2,129716850
Country_a,Product_19,2015-09-01,607950,0,0,-53550,663300,-1800,0,9,15,3,21,30,3,5,5,4,4,3,716,0.0132709156535476,0.00892683920655147,3,166706092.5
Country_a,Product_19,2015-10-01,623550,0,0,-46950,670500,0,0,10,15,4,21,31,3,4,4,5,5,5,717,0.0150434881978215,0.0100692092059745,1,138186457.5
Country_a,Product_19,2015-11-01,605550,0,0,-59550,665100,0,0,11,15,4,21,30,5,4,4,4,4,1,718,0.0178407279035345,0.0117019153196257,2,121532587.5
Country_a,Product_19,2015-12-01,599550,0,0,-51600,651150,0,0,12,15,4,18,31,3,4,4,4,3,4,719,0.0131606487899966,0.00936629090693463,3,179602800
Country_a,Product_19,2016-01-01,-100050,0,0,-50700,-49050,-300,0,1,16,1,20,31,4,4,4,4,4,5,720,0.0176255867492114,0.011017164791201,1,99153041.25
Country_a,Product_19,2016-02-01,-73500,0,0,-47550,-25950,0,0,2,16,1,19,29,3,4,4,4,4,1,721,0.0199221462269735,0.0118837441398942,2,84911010
Country_a,Product_19,2016-03-01,-20100,0,0,-55500,35400,0,0,3,16,1,21,31,3,5,5,5,3,4,722,0.0168775681773615,0.00912268290783498,3,118480700.625
Country_a,Product_19,2016-04-01,-75300,0,0,-47550,-27750,0,0,4,16,2,21,30,4,4,4,4,5,5,723,0.0183731215635834,0.0101811090241129,1,108688800
Country_a,Product_19,2016-05-01,-79800,0,0,-45000,-34800,0,0,5,16,2,22,31,5,5,4,4,4,2,724,0.0195447271039863,0.0121002128970219,2,89798696.25
Country_a,Product_19,2016-06-01,-79500,0,0,-52350,-27150,0,0,6,16,2,21,30,4,4,5,5,3,4,725,0.0180515869793626,0.0128709414460076,3,111875686.875
Country_a,Product_19,2016-07-01,-109950,0,0,-61950,-37950,-10050,0,7,16,3,20,31,4,4,4,4,4,5,726,0.0173002332233739,0.0113892243456307,1,111504690
Country_a,Product_19,2016-08-01,-93600,0,0,-64950,-28650,0,0,8,16,3,21,31,4,5,4,4,4,3,727,0.0167117922820002,0.0113676122221513,2,115665541.875
Country_a,Product_19,2016-09-01,-53250,31350,0,-47400,-37200,0,0,9,16,3,21,30,3,4,4,5,5,5,728,0.0177976982569667,0.0143982219254339,3,106203645
Country_a,Product_19,2016-10-01,75750,123450,0,-50400,2700.00000000002,0,0,10,16,4,20,31,4,4,4,4,4,1,729,0.0175102307319423,0.012440861067052,1,105042429.375
Country_a,Product_19,2016-11-01,259800,337200,0,-56250,-21000,-149.999999999999,0,11,16,4,21,30,4,5,5,4,3,3,730,0.0173481844508524,0.0130590662559711,2,121934595
Country_a,Product_19,2016-12-01,-98100,135900,0,-30600,-203400,0,0,12,16,4,17,31,3,3,3,4,4,5,731,0.0178287428514261,0.0138886389977241,3,95358180
Country_a,Product_19,2017-01-01,-72000,86250,0,-51600,45600,-152250,0,1,17,1,22,31,5,5,4,4,4,2,732,0.0182383338728657,0.0129537696020749,1,97596093.75
Country_a,Product_19,2017-02-01,-241650,-86250,0,-36450,-271200,152250,0,2,17,1,20,28,4,4,4,4,4,2,733,0.0174606412587498,0.0125992990406277,2,88525458.75
Country_a,Product_19,2017-03-01,-203100,0,0,-44700,-158400,0,0,3,17,1,23,31,4,4,5,5,5,5,734,0.0198857951018553,0.0149689953100072,3,77294495.625
Country_a,Product_19,2017-04-01,299.999999999978,0,0,-46050,55650,-9300,0,4,17,2,18,30,3,4,4,4,3,5,735,0.0195766329825402,0.0140867908955688,1,85731961.875
Country_a,Product_19,2017-05-01,-139950,0,0,-22350,-117600,0,0,5,17,2,22,31,4,5,5,4,4,3,736,0.0174762759954866,0.011770328465863,2,92972960.625
Country_a,Product_19,2017-06-01,-89400,0,0,-22800,-66600,0,0,6,17,2,21,30,3,4,4,5,5,5,737,0.0198987617759226,0.0131624037574389,3,95611935
Country_a,Product_19,2017-07-01,-88800,0,0,-19350,-69450,0,0,7,17,3,21,31,5,4,4,4,4,1,738,0.0180617736934217,0.0126107662251602,1,79126096.875
Country_h,Product_19,2012-01-01,-102000,-10500,0,-9000,-69000,-13500,0,1,12,1,21,31,5,5,4,4,3,2,229,0.0181938644269044,0.00860169885785772,1,189584784
Country_h,Product_19,2012-02-01,-172500,-57000,0,-12000,-81000,-22500,0,2,12,1,21,29,4,4,5,4,4,3,230,0.0207175179018497,0.0081748457462352,2,205962234
Country_h,Product_19,2012-03-01,-54000,54000,0,-15000,-90000,-1500,-1500,3,12,1,22,31,4,4,4,5,5,5,231,0.020891377525314,0.00755914709669312,3,222662028
Country_h,Product_19,2012-04-01,-252000,-171000,-1500,24000,-90000,-13500,0,4,12,2,18,30,4,4,4,3,3,1,232,0.0200905835778708,0.00737582161258075,1,208638480
Country_h,Product_19,2012-05-01,-117000,-34500,1500,-10500,-66000,-7500,0,5,12,2,21,31,3,4,5,5,4,4,233,0.0213424101417027,0.0076872600395161,2,210236178
Country_h,Product_19,2012-06-01,-78000,-1500,0,-6000,-43500,-27000,0,6,12,2,21,30,4,4,4,4,5,5,234,0.0210211157226861,0.00817939593671649,3,212858592
Country_h,Product_19,2012-07-01,61500,-10500,1500,-13500,97500,-13500,0,7,12,3,22,31,5,5,4,4,4,2,235,0.0210081234065543,0.00753089461452548,1,201845616
Country_h,Product_19,2012-08-01,-25500,3000,0,-6000,-13500,-9000,0,8,12,3,22,31,4,4,4,5,5,5,236,0.0209462015483286,0.00773315874213326,2,136884906
Country_h,Product_19,2012-09-01,-12000,0,-1500,-3000,0,-7500,0,9,12,3,18,30,3,3,4,4,4,5,237,0.0204028507547237,0.00789941169451307,3,206506998
Country_h,Product_19,2012-10-01,-121500,1500,0,-3000,-109500,-10500,0,10,12,4,22,31,5,5,5,4,3,3,238,0.0204673701764373,0.0073028920809525,1,236022024
Country_h,Product_19,2012-11-01,-163500,-3000,0,-46500,-106500,-7500,0,11,12,4,21,30,4,4,4,4,5,5,239,0.02141244267725,0.00750125740135965,2,161064324
Country_h,Product_19,2012-12-01,-198000,-1500,0,-25500,-157500,-13500,0,12,12,4,16,31,3,3,3,3,4,5,240,0.0196434769444128,0.00783860484992169,3,201707418
Country_h,Product_19,2013-01-01,36000,-7500,0,-30000,75000,-1500,0,1,13,1,22,31,4,4,5,5,4,4,241,0.0204502190365157,0.00783954945124556,1,203901618
Country_h,Product_19,2013-02-01,-124500,-51000,-1500,-9000,-61500,0,-1500,2,13,1,20,28,4,4,4,4,4,4,242,0.0200291958531309,0.00770641407108581,2,187454190
Country_h,Product_19,2013-03-01,39000,49500,1500,-9000,-3000,0,0,3,13,1,19,31,4,4,4,3,4,3,243,0.0203474210237489,0.00788563485043301,3,176402904
Country_h,Product_19,2013-04-01,-37500,-3000,0,-33000,-4500,1500,1500,4,13,2,21,30,4,5,4,4,4,2,244,0.0206645220341184,0.00832274108311518,1,193755336
Country_h,Product_19,2013-05-01,-97500,-16500,1500,-70500,-12000,0,0,5,13,2,21,31,3,4,4,5,5,5,245,0.0217811520426426,0.0078699539826124,2,183177282
Country_h,Product_19,2013-06-01,-70500,-39000,-1500,-10500,-18000,-1500,0,6,13,2,19,30,3,4,4,4,4,5,246,0.0210243300675852,0.00743613002806485,3,187102008
Country_h,Product_19,2013-07-01,37500,51000,0,-10500,-3000,0,0,7,13,3,24,31,5,5,5,4,4,3,247,0.0212106773779791,0.00728671886269725,1,205140504
Country_h,Product_19,2013-08-01,-9000,-4500,-1500,1500,-3000,-1500,0,8,13,3,21,31,4,4,4,4,5,5,248,0.0214706825967206,0.00719761869833313,2,169038726
Country_h,Product_19,2013-09-01,-19500,0,1500,19500,-43500,3000,0,9,13,3,19,30,5,3,3,4,4,1,249,0.0215559884918178,0.00746816397550683,3,175107762
Country_h,Product_19,2013-10-01,-24000,-4500,1500,-12000,-9000,0,0,10,13,4,23,31,4,5,5,5,4,4,250,0.0217760057850104,0.00718937917764884,1,179086980
Country_h,Product_19,2013-11-01,-82500,-7500,-1500,-13500,-60000,0,0,11,13,4,20,30,4,4,4,4,4,5,251,0.0216495659719866,0.00759692116537695,2,174610158
Country_h,Product_19,2013-12-01,-12000,-10500,0,-1500,0,0,0,12,13,4,17,31,5,3,3,3,3,1,252,0.0225902833632075,0.00783673479546341,3,150973164
Country_h,Product_19,2014-01-01,-114000,0,0,-6000,-108000,0,0,1,14,1,21,31,3,4,4,5,5,5,253,0.0202241204177775,0.00750120983267108,1,179801724
Country_h,Product_19,2014-02-01,-48450,-49050,0,-4650,5250,0,0,2,14,1,20,28,4,4,4,4,4,5,254,0.0211668036721191,0.00734338556357577,2,158767404
Country_h,Product_19,2014-03-01,-22050,-7950,0,-2850,-11250,0,0,3,14,1,21,31,5,4,4,4,4,1,255,0.0214772420446358,0.00729423158124106,3,175461984
Country_h,Product_19,2014-04-01,37500,60000,0,-6000,-16500,0,0,4,14,2,19,30,3,5,5,3,3,3,256,0.0214179610260554,0.00752842437031805,1,162507030
Country_h,Product_19,2014-05-01,-24000,0,0,-4500,-19500,0,0,5,14,2,21,31,4,4,4,4,5,5,257,0.0214245315971157,0.007085193015534,2,184280142
Country_h,Product_19,2014-06-01,-23250,-1050,0,-7050,-15150,0,0,6,14,2,19,30,4,3,4,4,4,1,258,0.0215977223424124,0.00669913867398189,3,152120100
Country_h,Product_19,2014-07-01,-57750,-450,0,-1950,-55350,0,0,7,14,3,23,31,4,5,5,5,4,4,259,0.0208586240597832,0.00736311064263599,1,180628560
Country_h,Product_19,2014-08-01,-7500,0,0,-3000,-4500,0,0,8,14,3,20,31,4,4,4,4,4,5,260,0.0223345604797917,0.00723032450805617,2,137246454
Country_h,Product_19,2014-09-01,-10500,1500,0,-3000,-9000,0,0,9,14,3,20,30,5,5,3,3,4,2,261,0.0213664664925369,0.00704370207310731,3,194689494
Country_h,Product_19,2014-10-01,-18000,-1500,0,-6000,-10500,0,0,10,14,4,23,31,4,4,5,5,5,5,262,0.0219154750521844,0.00725952134806707,1,170386902
Country_h,Product_19,2014-11-01,-42000,-28500,0,-6000,-7500,0,0,11,14,4,20,30,4,4,4,4,4,5,263,0.0217427312422288,0.00704825066844951,2,177551934
Country_h,Product_19,2014-12-01,-108000,-94500,0,1500,-15000,0,0,12,14,4,19,31,5,5,3,3,3,2,264,0.0212896836706758,0.00710840353091484,3,186730080
Country_h,Product_19,2015-01-01,505350,0,0,0,505350,0,0,1,15,1,19,31,4,3,4,4,4,5,265,0.0228942422205472,0.00803156633587644,1,125160282
Country_h,Product_19,2015-02-01,499500,0,0,-1500,501000,0,0,2,15,1,20,28,4,4,4,4,4,5,266,0.0215318637731997,0.00802120883403369,2,124801698
Country_h,Product_19,2015-03-01,491850,-12000,0,-9000,512850,0,0,3,15,1,22,31,5,5,4,4,4,2,267,0.0217308582591216,0.00722094293663383,3,154702230
Country_h,Product_19,2015-04-01,589500,36000,0,-4500,558000,0,0,4,15,2,19,30,3,4,5,4,3,4,268,0.0217795400775018,0.0111557934496612,1,136841838
Country_h,Product_19,2015-05-01,502350,9450,0,-2250,495150,0,0,5,15,2,20,31,4,4,4,4,4,5,269,0.0220515245271055,0.00810850120215114,2,158625648
Country_h,Product_19,2015-06-01,451500,-41550,0,-3900,496950,0,0,6,15,2,20,30,4,5,3,4,4,2,270,0.021639181574555,0.0161073636289472,3,158641182
Country_h,Product_19,2015-07-01,501000,-1650,0,-3450,506100,0,0,7,15,3,23,31,4,4,5,5,5,5,271,0.0224286090414447,0.00686939981231513,1,186689502
Country_h,Product_19,2015-08-01,486150,-7650,0,-3750,497550,0,0,8,15,3,21,31,5,4,4,4,4,1,272,0.0247837150450503,0.0075475437982125,2,116885592
Country_h,Product_19,2015-09-01,481050,-9000,0,-5550,495600,0,0,9,15,3,20,30,4,5,5,3,3,3,273,0.0440398219016844,0.0169336009040729,3,173224098
Country_h,Product_19,2015-10-01,469050,-22200,0,-4500,495750,0,0,10,15,4,21,31,3,4,4,5,5,5,274,0.278818988877275,0.117874744239585,1,161662038
Country_h,Product_19,2015-11-01,238500,-254400,0,-5100,498000,0,0,11,15,4,21,30,5,4,4,4,4,1,275,0.0642133909565539,0.0265044945495057,2,150644130
Country_h,Product_19,2015-12-01,776550,282000,0,-3300,497850,0,0,12,15,4,19,31,4,4,5,3,3,3,276,0.0260032344435438,0.00833999840835901,3,127566456
Country_h,Product_19,2016-01-01,-7500,5100,0,-1350,-11250,0,0,1,16,1,19,31,4,4,3,4,4,5,277,0.0217284400921878,0.00746367855375042,1,142730550
Country_h,Product_19,2016-02-01,22800,37650,0,-6600,-8250,0,0,2,16,1,20,29,5,4,4,4,3,1,278,0.0220962144396464,0.00731548376897049,2,136796868
Country_h,Product_19,2016-03-01,-18900,-1050,0,-5550,-12300,0,0,3,16,1,21,31,3,5,5,5,3,4,279,0.0225008886161718,0.00719849024746152,3,117156882
Country_h,Product_19,2016-04-01,-15900,-1500,0,-3150,-11250,0,0,4,16,2,21,30,4,4,4,4,5,5,280,0.0219653112273901,0.00704851820828548,1,159593280
Country_h,Product_19,2016-05-01,-18150,-2250,0,-4650,-11250,0,0,5,16,2,21,31,4,5,4,4,4,2,281,0.0217219659058688,0.00646757723999013,2,160946292
Country_h,Product_19,2016-06-01,-18150,-1500,0,-5400,-11250,0,0,6,16,2,21,30,4,4,5,5,3,4,282,0.0224641854452496,0.00624638412780906,3,148793976
Country_h,Product_19,2016-07-01,-60450,-45000,0,-4200,-11250,0,0,7,16,3,21,31,4,4,4,4,5,5,283,0.0219202172274267,0.0149600320487445,1,169150464
Country_h,Product_19,2016-08-01,-16200,-300,0,-4650,-11250,0,0,8,16,3,22,31,4,5,5,4,4,3,284,0.0224876626882731,0.00989178933022126,2,133814808
Country_h,Product_19,2016-09-01,600,1050,0,-450.000000000002,0,0,0,9,16,3,22,30,4,4,4,5,5,5,285,0.0226135892685203,0.00676948036842504,3,156689670
Country_h,Product_19,2016-10-01,-3900,-1050,0,-2850,0,0,0,10,16,4,20,31,5,4,3,4,4,1,286,0.0214576084940423,0.00597067526213826,1,147475794
Country_h,Product_19,2016-11-01,-7200,-3150,0,-4050,0,0,0,11,16,4,21,30,4,4,5,4,4,3,287,0.0223783707239319,0.0068950340429937,2,150913872
Country_h,Product_19,2016-12-01,-8700,-3450,0,-5250,0,0,0,12,16,4,19,31,3,3,4,4,5,5,288,0.0229025913837204,0.00704272859547718,3,118303128
Country_h,Product_19,2017-01-01,44250,-600,0,44850,0,0,0,1,17,1,21,31,5,5,4,4,3,2,289,0.0223018150332501,0.0067659974739337,1,140680398
Country_h,Product_19,2017-02-01,-36900,-1200,0,-35700,0,0,0,2,17,1,20,28,4,4,4,4,4,2,290,0.0223040290811739,0.00666864995354583,2,142456698
Country_h,Product_19,2017-03-01,-89550,-2850,0,-86700,0,0,0,3,17,1,23,31,4,4,5,5,5,5,291,0.022416292923343,0.00646532415145959,3,119226210
Country_h,Product_19,2017-04-01,20550,-7800,0,28350,0,0,0,4,17,2,17,30,3,4,4,3,3,5,292,0.0229684811674911,0.00706502350814955,1,144405666
Country_h,Product_19,2017-05-01,35850,39150,0,-3300,0,0,0,5,17,2,22,31,4,5,5,4,4,3,293,0.022879662425249,0.00712852837775399,2,146743854
Country_h,Product_19,2017-06-01,-46650,-41850,0,-4800,0,0,0,6,17,2,21,30,3,4,4,5,5,5,294,0.021584475366084,0.00621878647255768,3,145660884
Country_h,Product_19,2017-07-01,-4650,-300.000000000001,0,-4350,0,0,0,7,17,3,21,31,5,4,4,4,4,1,295,0.0225759896371308,0.00590729266700388,1,166643808
Country_c,Product_50,2012-01-01,-2427000,-736500,0,-30000,-1470000,-187500,-3000,1,12,1,22,31,5,5,4,4,4,2,704,0.0046391164266504,0.00429493783472154,1,4520135916.3
Country_c,Product_50,2012-02-01,-1827000,-286500,0,-21000,-1401000,-111000,-7500,2,12,1,20,29,3,4,5,4,4,3,705,0.00450589054296048,0.00423936830638059,2,4409638141.575
Country_c,Product_50,2012-03-01,-2224500,-630000,0,-192000,-1300500,-99000,-3000,3,12,1,22,31,4,4,4,5,5,5,706,0.00428924168682218,0.00407110439414784,3,4527050099.475
Country_c,Product_50,2012-04-01,-2652000,-1110000,0,-52500,-1414500,-75000,0,4,12,2,18,30,4,4,4,3,3,1,707,0.00416096586040255,0.00393146567260334,1,4594230848.4
Country_c,Product_50,2012-05-01,-2131500,-774000,0,-102000,-1105500,-150000,0,5,12,2,19,31,3,3,5,4,4,4,708,0.00426407796244854,0.00398426230848747,2,4491099183.375
Country_c,Product_50,2012-06-01,-3141000,-1392000,0,-46500,-1575000,-127500,0,6,12,2,21,30,4,4,4,4,5,5,709,0.0039197617692924,0.00357361419085383,3,4603979348.025
Country_c,Product_50,2012-07-01,-1753500,-414000,0,-58500,-1152000,-129000,0,7,12,3,22,31,5,5,4,4,4,2,710,0.00377949661753522,0.00361648023015689,1,4543738297.8
Country_c,Product_50,2012-08-01,-1576500,-424500,0,-57000,-1017000,-78000,0,8,12,3,22,31,4,4,4,5,5,5,711,0.00399496692170499,0.00362516602552982,2,3891053198.85
Country_c,Product_50,2012-09-01,-2092500,-822000,0,-64500,-1089000,-117000,0,9,12,3,20,30,4,4,4,4,4,5,712,0.00385202226521407,0.0036946419384774,3,3877757866.275
Country_c,Product_50,2012-10-01,-2437500,-1006500,0,-49500,-1234500,-147000,0,10,12,4,23,31,5,5,5,4,4,3,713,0.00399455065020099,0.0038017397112318,1,3855551629.875
Country_c,Product_50,2012-11-01,-1816500,-598500,0,-55500,-1009500,-153000,0,11,12,4,21,30,4,4,4,4,5,5,714,0.0038240275893564,0.00366936932000568,2,3965069408.025
Country_c,Product_50,2012-12-01,-2931000,-1141500,0,-57000,-1581000,-151500,0,12,12,4,20,31,5,3,4,4,4,1,715,0.00377747208027912,0.00361902573634989,3,3805256846.25
Country_c,Product_50,2013-01-01,-1578000,-279000,0,-39000,-1122000,-138000,0,1,13,1,22,31,4,4,5,5,4,4,716,0.00369339779610609,0.00353260271845215,1,4340842954.8
Country_c,Product_50,2013-02-01,-1444500,-244500,0,-33000,-1023000,-144000,0,2,13,1,20,28,4,4,4,4,4,4,717,0.00376734796618552,0.00361191850777657,2,3658807479.75
Country_c,Product_50,2013-03-01,-2001000,-720000,0,-34500,-1105500,-141000,0,3,13,1,20,31,4,4,4,4,4,4,718,0.00370234458140088,0.00355184693631986,3,3732045788.475
Country_c,Product_50,2013-04-01,-1848000,-667500,0,-25500,-1020000,-135000,0,4,13,2,21,30,4,5,4,4,4,2,719,0.00357955912089828,0.0034367994412715,1,4185348720.75
Country_c,Product_50,2013-05-01,-1575000,-415500,0,-34500,-958500,-166500,0,5,13,2,19,31,3,4,3,4,5,5,720,0.00361420634763593,0.00347456931673176,2,3941361624.75
Country_c,Product_50,2013-06-01,-2154000,-819000,0,-31500,-1068000,-235500,0,6,13,2,20,30,4,4,4,4,4,5,721,0.00379467967821884,0.00364237330935505,3,3800681854.725
