8837,8837,Country_h,Product_18,2012-04-01,-1461000.0,-450000.0,-27000.0,0.0,-924000.0,-60000.0,0.0,4.0,12.0,2.0,18.0,30.0,4.0,4.0,4.0,3.0,3.0,1.0,58.0,2576.31216990017,2385.56071011489,1.0,3981.75
8838,8838,Country_h,Product_18,2012-05-01,-1164000.0,-676500.0,-88500.0,0.0,-253500.0,-145500.0,0.0,5.0,12.0,2.0,21.0,31.0,3.0,4.0,5.0,5.0,4.0,4.0,59.0,2577.61487009063,2360.78340785498,2.0,3723.75
8839,8839,Country_h,Product_18,2012-06-01,-1992000.0,-894000.0,-88500.0,0.0,-826500.0,-183000.0,0.0,6.0,12.0,2.0,21.0,30.0,4.0,4.0,4.0,4.0,5.0,5.0,60.0,2577.6985846688603,2338.38819656304,3.0,3884.25
8840,8840,Country_h,Product_18,2012-07-01,-1410000.0,-390000.0,-69000.0,0.0,-772500.0,-178500.0,0.0,7.0,12.0,3.0,22.0,31.0,5.0,5.0,4.0,4.0,4.0,2.0,61.0,2576.42395973154,2372.7178817114104,1.0,3576.0
8841,8841,Country_h,Product_18,2012-08-01,-952500.0,22500.0,-69000.0,0.0,-757500.0,-148500.0,0.0,8.0,12.0,3.0,22.0,31.0,4.0,4.0,4.0,5.0,5.0,5.0,62.0,2579.17018248174,2379.7701459854,2.0,2671.5
8842,8842,Country_h,Product_18,2012-09-01,-2350500.0,-1564500.0,342000.0,0.0,-954000.0,-174000.0,0.0,9.0,12.0,3.0,18.0,30.0,3.0,3.0,4.0,4.0,4.0,5.0,63.0,2575.9691196911103,2380.60406949807,3.0,2913.75
8843,8843,Country_h,Product_18,2012-10-01,-2100000.0,-933000.0,0.0,0.0,-976500.0,-190500.0,0.0,10.0,12.0,4.0,22.0,31.0,5.0,5.0,5.0,4.0,3.0,3.0,64.0,2577.42350360694,2370.69696627023,1.0,3846.75
8844,8844,Country_h,Product_18,2012-11-01,-2923500.0,-1861500.0,0.0,0.0,-892500.0,-169500.0,0.0,11.0,12.0,4.0,21.0,30.0,4.0,4.0,4.0,4.0,5.0,5.0,65.0,2577.08602282704,2388.33214003512,2.0,3417.0
8845,8845,Country_h,Product_18,2012-12-01,-1957500.0,-718500.0,0.0,0.0,-1050000.0,-189000.0,0.0,12.0,12.0,4.0,16.0,31.0,3.0,3.0,3.0,3.0,4.0,5.0,66.0,2578.44861909174,2414.43333642261,3.0,3237.0
8846,8846,Country_h,Product_18,2013-01-01,-1389000.0,-537000.0,0.0,0.0,-637500.0,-214500.0,0.0,1.0,13.0,1.0,22.0,31.0,4.0,4.0,5.0,5.0,4.0,4.0,67.0,2577.16407616974,2340.62564526659,1.0,3446.25
8847,8847,Country_h,Product_18,2013-02-01,-922500.0,-105000.0,0.0,0.0,-634500.0,-183000.0,0.0,2.0,13.0,1.0,20.0,28.0,4.0,4.0,4.0,4.0,4.0,4.0,68.0,2577.65032237674,2373.19730088495,2.0,3559.5
8848,8848,Country_h,Product_18,2013-03-01,-1713000.0,-1014000.0,0.0,0.0,-547500.0,-151500.0,0.0,3.0,13.0,1.0,19.0,31.0,4.0,4.0,4.0,3.0,4.0,3.0,69.0,2577.63384993849,2376.6857441574302,3.0,3658.5
8849,8849,Country_h,Product_18,2013-04-01,-1506000.0,-525000.0,0.0,0.0,-717000.0,-264000.0,0.0,4.0,13.0,2.0,21.0,30.0,4.0,5.0,4.0,4.0,4.0,2.0,70.0,2579.4331309644604,2339.92335228426,1.0,3693.75
8850,8850,Country_h,Product_18,2013-05-01,-1834500.0,-915000.0,0.0,0.0,-741000.0,-178500.0,0.0,5.0,13.0,2.0,21.0,31.0,3.0,4.0,4.0,5.0,5.0,5.0,71.0,2583.0988460054,2332.08248359706,2.0,3886.5
8851,8851,Country_h,Product_18,2013-06-01,-1231500.0,-433500.0,0.0,0.0,-562500.0,-235500.0,0.0,6.0,13.0,2.0,19.0,30.0,3.0,4.0,4.0,4.0,4.0,5.0,72.0,2580.20429554026,2363.72424894608,3.0,3380.25
8852,8852,Country_h,Product_18,2013-07-01,-1144500.0,-264000.0,0.0,0.0,-724500.0,-156000.0,0.0,7.0,13.0,3.0,24.0,31.0,5.0,5.0,5.0,4.0,4.0,3.0,73.0,2591.04219183674,2244.2818102040696,1.0,3675.0
8853,8853,Country_h,Product_18,2013-08-01,-649500.0,31500.0,0.0,0.0,-564000.0,-117000.0,0.0,8.0,13.0,3.0,21.0,31.0,4.0,4.0,4.0,4.0,5.0,5.0,74.0,2578.42287349574,2452.71090695627,2.0,2555.25
8854,8854,Country_h,Product_18,2013-09-01,-1906500.0,-1098000.0,0.0,0.0,-667500.0,-141000.0,0.0,9.0,13.0,3.0,19.0,30.0,5.0,3.0,3.0,4.0,4.0,1.0,75.0,2580.0603624260293,2405.34643491123,3.0,3042.0
8855,8855,Country_h,Product_18,2013-10-01,-2020500.0,-940500.0,0.0,0.0,-883500.0,-196500.0,0.0,10.0,13.0,4.0,23.0,31.0,4.0,5.0,5.0,5.0,4.0,4.0,76.0,2580.92464587525,2381.06355935613,1.0,3727.5
8856,8856,Country_h,Product_18,2013-11-01,-1804500.0,-957000.0,0.0,0.0,-553500.0,-294000.0,0.0,11.0,13.0,4.0,20.0,30.0,4.0,4.0,4.0,4.0,4.0,5.0,77.0,2578.59991071428,2311.58835459183,2.0,3528.0
8857,8857,Country_h,Product_18,2013-12-01,-1258500.0,-421500.0,0.0,0.0,-630000.0,-207000.0,0.0,12.0,13.0,4.0,17.0,31.0,5.0,3.0,3.0,3.0,3.0,1.0,78.0,2576.72054291846,2366.6421115879807,3.0,3495.0
8858,8858,Country_h,Product_18,2014-01-01,-1063500.0,-226500.0,0.0,0.0,-664500.0,-172500.0,0.0,1.0,14.0,1.0,21.0,31.0,3.0,4.0,4.0,5.0,5.0,5.0,79.0,2569.39145293746,2331.93485786481,1.0,3561.75
8859,8859,Country_h,Product_18,2014-02-01,-982950.0,-253800.0,0.0,0.0,-550050.0,-179100.0,0.0,2.0,14.0,1.0,20.0,28.0,4.0,4.0,4.0,4.0,4.0,5.0,80.0,2585.77187511935,2395.16132136719,2.0,3927.75
8860,8860,Country_h,Product_18,2014-03-01,-1897050.0,-1240200.0,0.0,0.0,-570450.0,-86400.0,0.0,3.0,14.0,1.0,21.0,31.0,5.0,4.0,4.0,4.0,4.0,1.0,81.0,2576.4800188607996,2366.36473783478,3.0,3976.5
8861,8861,Country_h,Product_18,2014-04-01,-1045500.0,-334500.0,0.0,0.0,-526500.0,-184500.0,0.0,4.0,14.0,2.0,19.0,30.0,3.0,5.0,5.0,3.0,3.0,3.0,82.0,2577.15170380595,2376.6255689213103,1.0,3803.25
8862,8862,Country_h,Product_18,2014-05-01,-1170000.0,-460500.0,0.0,0.0,-522000.0,-187500.0,0.0,5.0,14.0,2.0,21.0,31.0,4.0,4.0,4.0,4.0,5.0,5.0,83.0,2575.8702393617,2389.87784574468,2.0,4230.0
8863,8863,Country_h,Product_18,2014-06-01,-834450.0,-127500.0,0.0,0.0,-527850.0,-178200.0,-900.0,6.0,14.0,2.0,19.0,30.0,4.0,3.0,4.0,4.0,4.0,1.0,84.0,2576.0422768361605,2378.33842372881,3.0,3982.5
8864,8864,Country_h,Product_18,2014-07-01,-923550.0,-132000.0,0.0,0.0,-603150.0,-156300.0,-32100.0,7.0,14.0,3.0,23.0,31.0,4.0,5.0,5.0,5.0,4.0,4.0,85.0,2575.4055857142803,2343.81368035713,1.0,4200.0
8865,8865,Country_h,Product_18,2014-08-01,-828000.0,-166500.0,0.0,0.0,-522000.0,-139500.0,0.0,8.0,14.0,3.0,20.0,31.0,4.0,4.0,4.0,4.0,4.0,5.0,86.0,2242.22226710427,1882.9757510729605,2.0,2970.75
8866,8866,Country_h,Product_18,2014-09-01,-1792500.0,-882000.0,0.0,0.0,-622500.0,-163500.0,-124500.0,9.0,14.0,3.0,20.0,30.0,5.0,5.0,3.0,3.0,4.0,2.0,87.0,2198.6518981019,1810.8661678321696,3.0,3753.75
8867,8867,Country_h,Product_18,2014-10-01,-2038500.0,-1210500.0,0.0,0.0,-655500.0,-174000.0,1500.0,10.0,14.0,4.0,23.0,31.0,4.0,4.0,5.0,5.0,5.0,5.0,88.0,2263.9314395007,1944.53722770284,1.0,3725.25
8868,8868,Country_h,Product_18,2014-11-01,-1849500.0,-880500.0,0.0,0.0,-631500.0,-264000.0,-73500.0,11.0,14.0,4.0,20.0,30.0,4.0,4.0,4.0,4.0,4.0,5.0,89.0,2231.56814359638,1870.07479301422,2.0,3478.5
8869,8869,Country_h,Product_18,2014-12-01,-1849650.0,-835500.0,0.0,0.0,-727500.0,-286500.0,-150.000000000002,12.0,14.0,4.0,19.0,31.0,5.0,5.0,3.0,3.0,3.0,2.0,90.0,2231.5245819739107,1871.9096574225202,3.0,3678.0
8870,8870,Country_h,Product_18,2015-01-01,-1282500.0,-721500.0,0.0,0.0,-429000.0,-132000.0,0.0,1.0,15.0,1.0,19.0,31.0,4.0,3.0,4.0,4.0,4.0,5.0,91.0,2231.34135814311,1871.67921925954,1.0,3909.75
8871,8871,Country_h,Product_18,2015-02-01,-738000.0,-76500.0,0.0,0.0,-472500.0,-189000.0,0.0,2.0,15.0,1.0,20.0,28.0,4.0,4.0,4.0,4.0,4.0,5.0,92.0,2233.61734534064,1875.4910826155105,2.0,3831.0
8872,8872,Country_h,Product_18,2015-03-01,-1273500.0,-679500.0,0.0,0.0,-510000.0,-84000.0,0.0,3.0,15.0,1.0,22.0,31.0,5.0,5.0,4.0,4.0,4.0,2.0,93.0,2231.2790752952,1870.7411409293106,3.0,4890.75
8873,8873,Country_h,Product_18,2015-04-01,-1117500.0,-453000.0,0.0,0.0,-531000.0,-133500.0,0.0,4.0,15.0,2.0,19.0,30.0,3.0,4.0,5.0,4.0,3.0,4.0,94.0,2232.0697606897797,1883.53211508006,1.0,4262.25
8874,8874,Country_h,Product_18,2015-05-01,-1300200.0,-645900.0,0.0,0.0,-520050.0,-134250.0,0.0,5.0,15.0,2.0,20.0,31.0,4.0,4.0,4.0,4.0,4.0,5.0,95.0,2233.31962350257,1880.92905875642,2.0,3944.25
8875,8875,Country_h,Product_18,2015-06-01,-822150.0,-175800.0,0.0,0.0,-535500.0,-110850.0,0.0,6.0,15.0,2.0,20.0,30.0,4.0,5.0,3.0,4.0,4.0,2.0,96.0,2231.56155733683,1887.29194667103,3.0,4584.75
8876,8876,Country_h,Product_18,2015-07-01,-759600.0,-193800.0,0.0,0.0,-485700.0,-80100.0,0.0,7.0,15.0,3.0,23.0,31.0,4.0,4.0,5.0,5.0,5.0,5.0,97.0,2235.2869520547893,1854.53095890411,1.0,4380.0
8877,8877,Country_h,Product_18,2015-08-01,-630750.0,-16350.0000000002,0.0,0.0,-490350.0,-124050.0,0.0,8.0,15.0,3.0,21.0,31.0,5.0,4.0,4.0,4.0,4.0,1.0,98.0,2229.47851239669,1877.67180440772,2.0,3267.0
8878,8878,Country_h,Product_18,2015-09-01,-1447050.0,-793050.0,0.0,0.0,-448950.0,-205050.0,0.0,9.0,15.0,3.0,20.0,30.0,4.0,5.0,5.0,3.0,3.0,3.0,99.0,2248.29176919813,1886.45163131099,3.0,3535.5
8879,8879,Country_h,Product_18,2015-10-01,-1003350.0,-416850.0,0.0,0.0,-446250.0,-140250.0,0.0,10.0,15.0,4.0,21.0,31.0,3.0,4.0,4.0,5.0,5.0,5.0,100.0,2232.38054984585,1869.9965313463501,1.0,4378.5
8880,8880,Country_h,Product_18,2015-11-01,-787500.000000002,-198450.0,0.0,0.0,-469050.0,-120000.0,0.0,11.0,15.0,4.0,21.0,30.0,5.0,4.0,4.0,4.0,4.0,1.0,101.0,2224.41633385034,1844.80641915471,2.0,3868.5
8881,8881,Country_h,Product_18,2015-12-01,-718050.0,-154500.0,0.0,0.0,-445800.0,-117750.0,0.0,12.0,15.0,4.0,19.0,31.0,4.0,4.0,5.0,3.0,3.0,3.0,102.0,2236.38605573834,1894.29969034256,3.0,3875.25
8882,8882,Country_h,Product_18,2016-01-01,-513900.0,-20400.0,0.0,0.0,-400800.0,-92700.0,0.0,1.0,16.0,1.0,19.0,31.0,4.0,4.0,3.0,4.0,4.0,5.0,103.0,2234.9665413533803,1869.7808646616504,1.0,3591.0
8883,8883,Country_h,Product_18,2016-02-01,-1030650.0,-551700.0,0.0,0.0,-315450.0,-124200.0,-39300.0,2.0,16.0,1.0,20.0,29.0,5.0,4.0,4.0,4.0,3.0,1.0,104.0,2237.0804107731,1849.3570393334696,2.0,3870.75
8884,8884,Country_h,Product_18,2016-03-01,-813000.0,-349950.0,0.0,0.0,-337800.0,-125250.0,0.0,3.0,16.0,1.0,21.0,31.0,3.0,5.0,5.0,5.0,3.0,4.0,105.0,2235.32889510221,1688.56129193984,3.0,3889.5
8885,8885,Country_h,Product_18,2016-04-01,-575100.0,-145800.0,0.0,0.0,-374100.0,-55200.0,0.0,4.0,16.0,2.0,21.0,30.0,4.0,4.0,4.0,4.0,5.0,5.0,106.0,2236.81642955484,1489.94790729693,1.0,4902.75
8886,8886,Country_h,Product_18,2016-05-01,-696150.0,-284100.0,0.0,0.0,-341400.0,-70650.0,0.0,5.0,16.0,2.0,21.0,31.0,4.0,5.0,4.0,4.0,4.0,2.0,107.0,2231.48487607487,1506.3589327263599,2.0,4448.25
8887,8887,Country_h,Product_18,2016-06-01,-585750.0,-170400.0,0.0,0.0,-364350.0,-51000.0,0.0,6.0,16.0,2.0,21.0,30.0,4.0,4.0,5.0,5.0,3.0,4.0,108.0,2233.0155561789898,1424.2743484359698,3.0,5346.75
8888,8888,Country_h,Product_18,2016-07-01,-501000.0,-58350.0,0.0,0.0,-373500.0,-69150.0,0.0,7.0,16.0,3.0,21.0,31.0,4.0,4.0,4.0,4.0,5.0,5.0,109.0,2231.58465517242,1312.6004842578698,1.0,5002.5
8889,8889,Country_h,Product_18,2016-08-01,-456900.0,1800.00000000008,0.0,0.0,-399150.0,-59550.0,0.0,8.0,16.0,3.0,22.0,31.0,4.0,5.0,5.0,4.0,4.0,3.0,110.0,2232.63545142297,1236.36173699706,2.0,4585.5
8890,8890,Country_h,Product_18,2016-09-01,-947850.0,-530550.0,0.0,0.0,-359400.0,-57900.0,0.0,9.0,16.0,3.0,22.0,30.0,4.0,4.0,4.0,5.0,5.0,5.0,111.0,2231.98865834005,1215.16846494762,3.0,5584.5
8891,8891,Country_h,Product_18,2016-10-01,-484950.0,-79650.00000000019,0.0,0.0,-361950.0,-43350.0,0.0,10.0,16.0,4.0,20.0,31.0,5.0,4.0,3.0,4.0,4.0,1.0,112.0,2240.2080549807897,1263.42524091043,1.0,5074.5
8892,8892,Country_h,Product_18,2016-11-01,-584250.0,-193500.0,0.0,0.0,-326550.0,-64200.0,0.0,11.0,16.0,4.0,21.0,30.0,4.0,4.0,5.0,4.0,4.0,3.0,113.0,2230.11038700255,1161.5591456736,2.0,6162.75
8893,8893,Country_h,Product_18,2016-12-01,-745200.0,-329700.0,0.0,0.0,-315900.0,-99600.0,0.0,12.0,16.0,4.0,19.0,31.0,3.0,3.0,4.0,4.0,5.0,5.0,114.0,2233.88653068724,1146.98314222712,3.0,6122.25
8894,8894,Country_h,Product_18,2017-01-01,-632100.0,-131700.0,0.0,0.0,-428100.0,-72300.0,0.0,1.0,17.0,1.0,21.0,31.0,5.0,5.0,4.0,4.0,3.0,2.0,115.0,2231.7220041784803,1228.5936845247,1.0,5025.75
8895,8895,Country_h,Product_18,2017-02-01,-585300.0,-151350.0,0.0,0.0,-368250.0,-65700.0,0.0,2.0,17.0,1.0,20.0,28.0,4.0,4.0,4.0,4.0,4.0,2.0,116.0,2237.95739252712,1160.33132985135,2.0,5600.25
8896,8896,Country_h,Product_18,2017-03-01,-877650.0,-454200.0,0.0,0.0,-348750.0,-74700.0,0.0,3.0,17.0,1.0,23.0,31.0,4.0,4.0,5.0,5.0,5.0,5.0,117.0,2227.00845239337,1090.59335697153,3.0,7191.75
8897,8897,Country_h,Product_18,2017-04-01,-597750.0,-109650.0,0.0,0.0,-390600.0,-97500.0,0.0,4.0,17.0,2.0,17.0,30.0,3.0,4.0,4.0,3.0,3.0,5.0,118.0,2246.96619980169,1136.66072632623,1.0,6051.0
8898,8898,Country_h,Product_18,2017-05-01,-1387050.0,-682200.0,0.0,0.0,-620700.0,-84150.0,0.0,5.0,17.0,2.0,22.0,31.0,4.0,5.0,5.0,4.0,4.0,3.0,119.0,2220.04659812519,1075.4806440883,2.0,7440.75
8899,8899,Country_h,Product_18,2017-06-01,-745950.0,-99150.0,0.0,0.0,-570000.0,-76800.00000000019,0.0,6.0,17.0,2.0,21.0,30.0,3.0,4.0,4.0,5.0,5.0,5.0,120.0,2237.75303121249,1048.38284213685,3.0,7497.0
8900,8900,Country_h,Product_18,2017-07-01,-594600.0,-70200.0,0.0,0.0,-438900.0,-85500.0,0.0,7.0,17.0,3.0,21.0,31.0,5.0,4.0,4.0,4.0,4.0,1.0,121.0,2233.70232420722,1053.9318376994302,1.0,7615.5
8901,8901,Country_j,Product_18,2012-01-01,-1624500.0,-396000.0,0.0,-10500.0,-1036500.0,-181500.0,0.0,1.0,12.0,1.0,21.0,31.0,4.0,5.0,4.0,4.0,4.0,2.0,59.0,2227.53708504237,1944.4448263604104,1.0,16456.5
8902,8902,Country_j,Product_18,2012-02-01,-2112000.0,-792000.0,0.0,1500.0,-1150500.0,-171000.0,0.0,2.0,12.0,1.0,21.0,29.0,4.0,4.0,5.0,4.0,4.0,3.0,60.0,2227.38102278523,1930.83459233124,2.0,17643.0
8903,8903,Country_j,Product_18,2012-03-01,-2397000.0,-867000.0,0.0,0.0,-1318500.0,-211500.0,0.0,3.0,12.0,1.0,22.0,31.0,4.0,4.0,4.0,5.0,5.0,5.0,61.0,2208.05173181964,1914.94186783764,3.0,21008.25
8904,8904,Country_j,Product_18,2012-04-01,-2475000.0,-1095000.0,0.0,-39000.0,-1143000.0,-198000.0,0.0,4.0,12.0,2.0,19.0,30.0,4.0,4.0,4.0,4.0,3.0,1.0,62.0,2229.048919185,1916.90968795481,1.0,17521.5
8905,8905,Country_j,Product_18,2012-05-01,-1825500.0,-462000.0,0.0,-15000.0,-1186500.0,-162000.0,0.0,5.0,12.0,2.0,22.0,31.0,3.0,5.0,5.0,5.0,4.0,4.0,63.0,2228.40859589417,3039.4336282797303,2.0,20495.25
8906,8906,Country_j,Product_18,2012-06-01,-1959000.0,-565500.0,0.0,-9000.0,-1222500.0,-162000.0,0.0,6.0,12.0,2.0,19.0,30.0,3.0,3.0,4.0,4.0,5.0,5.0,64.0,2258.94162689535,1901.60412875964,3.0,18103.5
8907,8907,Country_j,Product_18,2012-07-01,-2242500.0,-331500.0,0.0,1500.0,-1699500.0,-213000.0,0.0,7.0,12.0,3.0,22.0,31.0,5.0,5.0,4.0,4.0,4.0,2.0,65.0,2227.27246744745,1859.46596202809,1.0,20620.5
8908,8908,Country_j,Product_18,2012-08-01,-1551000.0,-370500.0,0.0,-9000.0,-1054500.0,-117000.0,0.0,8.0,12.0,3.0,22.0,31.0,3.0,4.0,5.0,5.0,5.0,5.0,66.0,2245.3635597727107,1836.5189374954505,2.0,20590.5
8909,8909,Country_j,Product_18,2012-09-01,-2302500.0,-969000.0,0.0,-10500.0,-1167000.0,-156000.0,0.0,9.0,12.0,3.0,20.0,30.0,4.0,4.0,4.0,4.0,4.0,5.0,67.0,2233.3292437909804,2164.72603298232,3.0,18873.75
8910,8910,Country_j,Product_18,2012-10-01,-1984500.0,-406500.0,0.0,-10500.0,-1365000.0,-202500.0,0.0,10.0,12.0,4.0,23.0,31.0,5.0,5.0,5.0,4.0,4.0,3.0,68.0,2230.64015261018,1828.9105620357,1.0,22311.75
8911,8911,Country_j,Product_18,2012-11-01,-2419500.0,-921000.0,0.0,-9000.0,-1344000.0,-145500.0,0.0,11.0,12.0,4.0,22.0,30.0,4.0,4.0,4.0,5.0,5.0,5.0,69.0,2222.19311775387,1769.60460783629,2.0,21477.0
8912,8912,Country_j,Product_18,2012-12-01,-1690500.0,-238500.0,0.0,-12000.0,-1354500.0,-85500.0,0.0,12.0,12.0,4.0,19.0,31.0,5.0,3.0,3.0,4.0,4.0,1.0,70.0,2234.54427370557,1698.35258342694,3.0,20699.25
8913,8913,Country_j,Product_18,2013-01-01,-1542000.0,-304500.0,0.0,-70500.0,-1078500.0,-88500.0,0.0,1.0,13.0,1.0,22.0,31.0,4.0,4.0,5.0,5.0,4.0,4.0,71.0,2238.99092149407,1698.40327890852,1.0,20119.5
8914,8914,Country_j,Product_18,2013-02-01,-1372500.0,-175500.0,0.0,-10500.0,-1056000.0,-130500.0,0.0,2.0,13.0,1.0,20.0,28.0,4.0,4.0,4.0,4.0,4.0,4.0,72.0,2234.73655449358,1690.2669611512802,2.0,20637.75
8915,8915,Country_j,Product_18,2013-03-01,-1986000.0,-804000.0,0.0,-9000.0,-1024500.0,-148500.0,0.0,3.0,13.0,1.0,20.0,31.0,4.0,4.0,4.0,4.0,4.0,4.0,73.0,2228.88676833764,1352.21801603391,3.0,24417.0
8916,8916,Country_j,Product_18,2013-04-01,-1177500.0,-171000.0,0.0,-10500.0,-922500.0,-73500.0,0.0,4.0,13.0,2.0,21.0,30.0,4.0,5.0,4.0,4.0,4.0,2.0,74.0,2231.4962840284397,1362.8396258549,1.0,22371.0
8917,8917,Country_j,Product_18,2013-05-01,-2083950.0,-798000.0,0.0,-10950.0,-1149000.0,-126000.0,0.0,5.0,13.0,2.0,22.0,31.0,2.0,4.0,5.0,5.0,5.0,5.0,75.0,2233.5498190132002,1359.59276500496,2.0,23454.75
8918,8918,Country_j,Product_18,2013-06-01,-1445700.0,-386400.0,0.0,-19050.0,-954750.0,-85500.0,0.0,6.0,13.0,2.0,20.0,30.0,4.0,4.0,4.0,4.0,4.0,5.0,76.0,2228.04267020031,1339.8389905004499,3.0,21790.5
8919,8919,Country_j,Product_18,2013-07-01,-1612350.0,-255600.0,0.0,-10500.0,-1163250.0,-183000.0,0.0,7.0,13.0,3.0,24.0,31.0,5.0,5.0,5.0,4.0,4.0,3.0,77.0,2227.51239648126,1341.86826372845,1.0,25321.5
8920,8920,Country_j,Product_18,2013-08-01,-1495500.0,-172500.0,0.0,-10950.0,-1077300.0,-234750.0,0.0,8.0,13.0,3.0,22.0,31.0,3.0,4.0,4.0,5.0,5.0,5.0,78.0,2236.5908195270104,1354.25968224358,2.0,23721.0
8921,8921,Country_j,Product_18,2013-09-01,-1842300.0,-451500.0,0.0,-1950.0,-1171350.0,-217500.0,0.0,9.0,13.0,3.0,22.0,30.0,5.0,4.0,4.0,4.0,4.0,1.0,79.0,2226.83333865814,1342.54791635202,3.0,25822.5
8922,8922,Country_j,Product_18,2013-10-01,-1684350.0,-367800.0,0.0,-9750.0,-973500.0,-333300.0,0.0,10.0,13.0,4.0,23.0,31.0,4.0,5.0,5.0,5.0,4.0,4.0,80.0,2226.0259317648897,1338.28711536907,1.0,27830.25
8923,8923,Country_j,Product_18,2013-11-01,-2692200.0,-1228500.0,0.0,-28650.0,-1229700.0,-205350.0,0.0,11.0,13.0,4.0,21.0,30.0,4.0,4.0,4.0,4.0,5.0,5.0,81.0,2226.66749866476,1409.02022342888,2.0,25276.5
8924,8924,Country_j,Product_18,2013-12-01,-1741500.0,-435900.0,0.0,-18300.0,-1062450.0,-224850.0,0.0,12.0,13.0,4.0,20.0,31.0,5.0,5.0,3.0,3.0,4.0,2.0,82.0,2226.77805659765,1347.5990198800698,3.0,25389.75
8925,8925,Country_j,Product_18,2014-01-01,-2319900.0,-715950.0,0.0,-10200.0,-1392300.0,-201450.0,0.0,1.0,14.0,1.0,22.0,31.0,4.0,4.0,4.0,5.0,5.0,5.0,83.0,2233.31191748726,1300.59228635658,1.0,23687.25
8926,8926,Country_j,Product_18,2014-02-01,-2045250.0,-685200.0,0.0,0.0,-1099200.0,-260850.0,0.0,2.0,14.0,1.0,20.0,28.0,4.0,4.0,4.0,4.0,4.0,5.0,84.0,2226.70635373144,1331.1979787234,2.0,23335.5
8927,8927,Country_j,Product_18,2014-03-01,-3148200.0,-1778400.0,0.0,44550.0,-1149000.0,-265350.0,0.0,3.0,14.0,1.0,21.0,31.0,5.0,4.0,4.0,4.0,4.0,1.0,85.0,2231.4924,1291.2874871794802,3.0,24131.25
8928,8928,Country_j,Product_18,2014-04-01,-2143950.0,-583950.0,0.0,-6900.0,-1286100.0,-267000.0,0.0,4.0,14.0,2.0,20.0,30.0,3.0,5.0,5.0,4.0,3.0,3.0,86.0,2226.78781888512,1290.31348067505,1.0,24042.75
8929,8929,Country_j,Product_18,2014-05-01,-2921250.0,-1372200.0,0.0,43950.0,-1302900.0,-290100.0,0.0,5.0,14.0,2.0,20.0,31.0,2.0,4.0,4.0,5.0,5.0,5.0,87.0,2226.65857186563,1331.33508780517,2.0,24514.5
8930,8930,Country_j,Product_18,2014-06-01,-2182050.0,-686250.0,0.0,-30600.0,-1309500.0,-155700.0,0.0,6.0,14.0,2.0,21.0,30.0,5.0,4.0,4.0,4.0,4.0,1.0,88.0,2224.06766975262,1308.12737117852,3.0,25194.75
8931,8931,Country_j,Product_18,2014-07-01,-1332150.0,-83250.0,0.0,22050.0,-1108350.0,-162600.0,0.0,7.0,14.0,3.0,23.0,31.0,4.0,5.0,5.0,5.0,4.0,4.0,89.0,2246.1621741933604,1288.89523195499,1.0,25592.25
8932,8932,Country_j,Product_18,2014-08-01,-1581900.0,-142200.0,0.0,-42000.0,-1243350.0,-154350.0,0.0,8.0,14.0,3.0,20.0,31.0,3.0,4.0,4.0,4.0,5.0,5.0,90.0,2231.56028262899,1315.3502729636,2.0,22503.0
8933,8933,Country_j,Product_18,2014-09-01,-2494200.0,-1022400.0,0.0,-63900.0,-1296000.0,-111900.0,0.0,9.0,14.0,3.0,22.0,30.0,5.0,5.0,4.0,4.0,4.0,2.0,91.0,2302.92230189966,1285.38477114258,3.0,24201.75
8934,8934,Country_j,Product_18,2014-10-01,-1711500.0,-215100.00000000198,0.0,4650.0,-1230300.0,-270750.0,0.0,10.0,14.0,4.0,23.0,31.0,4.0,4.0,5.0,5.0,5.0,5.0,92.0,2244.3056775681,1304.10810776193,1.0,26349.75
8935,8935,Country_j,Product_18,2014-11-01,-1925400.0,-217649.99999999895,0.0,-56100.0,-1300800.0,-350850.0,0.0,11.0,14.0,4.0,20.0,30.0,4.0,4.0,4.0,4.0,4.0,5.0,93.0,2270.06708883339,1286.72529757078,2.0,23124.75
8936,8936,Country_j,Product_18,2014-12-01,-1796250.0,-302250.0,0.0,-50250.0,-1163400.0,-280350.0,0.0,12.0,14.0,4.0,21.0,31.0,5.0,5.0,5.0,3.0,3.0,3.0,94.0,2378.93075122182,1352.77346050764,3.0,28543.5
8937,8937,Country_j,Product_18,2015-01-01,-1109700.0,-62550.0,0.0,26250.0,-872550.0,-200850.0,0.0,1.0,15.0,1.0,21.0,31.0,4.0,4.0,4.0,4.0,5.0,5.0,95.0,2226.38292439469,1201.79672219599,1.0,22240.5
8938,8938,Country_j,Product_18,2015-02-01,-1499700.0,-435750.0,0.0,22200.0,-885150.0,-201000.0,0.0,2.0,15.0,1.0,20.0,28.0,4.0,4.0,4.0,4.0,4.0,5.0,96.0,2745.40851793766,1220.4622760242999,2.0,22954.5
8939,8939,Country_j,Product_18,2015-03-01,-1157400.0,-269850.0,0.0,36600.0,-808800.0,-115350.0,0.0,3.0,15.0,1.0,22.0,31.0,5.0,5.0,4.0,4.0,4.0,2.0,97.0,2248.48217363874,1220.1267346042998,3.0,27341.25
8940,8940,Country_j,Product_18,2015-04-01,-1297500.0,-311400.0,0.0,0.0,-834600.0,-151500.0,0.0,4.0,15.0,2.0,20.0,30.0,3.0,4.0,5.0,5.0,3.0,4.0,98.0,2227.49473160661,1201.51428866366,1.0,23976.0
